,feature_importance
Cell_area_total_0.053,8.736778725147194e-09
ETL_deposition_thermal_annealing_time_120.0,8.710528384199528e-09
Backcontact_stack_sequence_Ti-grid,8.709641577855271e-09
ETL_deposition_reaction_solutions_compounds_Carbon-QDs,8.675892822708306e-09
HTL_additives_compounds_TBP__3,8.653075287018083e-09
Backcontact_deposition_synthesis_atmosphere_pressure_partial_0.000007_Torr,8.637939563796642e-09
HTL_deposition_reaction_solutions_concentrations_200_mg/ml,8.626355561256397e-09
Perovskite_deposition_reaction_solutions_age_Unknown_30.0,8.621367248172049e-09
ETL_stack_sequence_TBAI,8.616469479627268e-09
HTL_deposition_reaction_solutions_compounds_supplier_Dyesol;_Aladdin;_Merck;_Aladdin,8.614415436576906e-09
Perovskite_composition_short_form_FAPNSnI,8.58962845295397e-09
HTL_deposition_reaction_solutions_concentrations_6_mg/ml,8.563988476291423e-09
Perovskite_deposition_synthesis_atmosphere_pressure_total_1_atm__2,8.512934960364136e-09
ETL_deposition_thermal_annealing_time_2.0__1,8.468546205130484e-09
Perovskite_deposition_thermal_annealing_temperature_70_140,8.460570101341001e-09
Perovskite_deposition_reaction_solutions_compounds_FAPbI3;_MABr_PEAI;_PbI2,8.450660008494437e-09
Perovskite_additives_compounds_methylammonium_chloride,8.436074227303522e-09
Perovskite_deposition_thermal_annealing_time_5.0_10.0;_10.0,8.400456985914243e-09
HTL_deposition_solvents_IPA,8.379183538516253e-09
HTL_deposition_reaction_solutions_compounds_supplier_Sigma_Aldrich;_Merck;_Sigma_Aldrich,8.364501829658413e-09
Perovskite_additives_compounds_ALAI;_Cl,8.357373277480552e-09
Perovskite_deposition_reaction_solutions_compounds_nan_CsNO3,8.340933135142388e-09
Perovskite_deposition_thermal_annealing_temperature_25;_100.0,8.307686258120583e-09
ETL_deposition_reaction_solutions_concentrations_0.1_M,8.307414654647518e-09
ETL_deposition_reaction_solutions_temperature_80__1,8.285424325583871e-09
HTL_deposition_solvents_purity_99.8%;_99.8%,8.268270810320098e-09
ETL_deposition_reaction_solutions_concentrations_0.2_M;_2_M,8.25649170480426e-09
Perovskite_composition_a_ions_(PEA);_FA;_MA,8.214032205343405e-09
Perovskite_deposition_quenching_media_volume_700.0,8.208317784086579e-09
Perovskite_deposition_thermal_annealing_temperature_100_80;_100,8.170537239502735e-09
Perovskite_deposition_quenching_media_volume_425.0,8.142096423147985e-09
HTL_deposition_thermal_annealing_time_25.0,8.109844365525105e-09
Perovskite_composition_short_form_CsPbSrBrI,8.100442315283257e-09
Perovskite_composition_short_form_CsBaPbBrI,8.039054285407802e-09
Perovskite_deposition_synthesis_atmosphere_pressure_partial_0.00001_mbar,8.027699885767146e-09
HTL_additives_concentrations_70_uL(170mg/1mLACN);_20_uL,8.019276042677602e-09
HTL_stack_sequence_AIGS-QDs,8.004642601449353e-09
Perovskite_composition_a_ions_coefficients_0.90;_0.10,8.003643490373871e-09
Encapsulation_edge_sealing_materials_NOA_89,7.99528648756846e-09
HTL_stack_sequence_Ni,7.979705429520542e-09
Perovskite_deposition_procedure_Spray-coating,7.9706856060497e-09
Perovskite_pl_max_537.0,7.933979482728345e-09
HTL_deposition_synthesis_atmosphere_Air__2,7.909813161882855e-09
HTL_deposition_reaction_solutions_concentrations_8.7_mg/ml;_9.1_mg/ml;_72.3_mg/ml;_0.029_ml/ml,7.905630887579974e-09
Module_area_effective_0.101,7.882407565613708e-09
HTL_stack_sequence_FDA,7.875498575260194e-09
HTL_stack_sequence_PEA2PBI4,7.839691119599709e-09
Perovskite_composition_short_form_AgCsBiBr,7.824817832212988e-09
Backcontact_stack_sequence_MWCNTs__1,7.822856573767413e-09
Encapsulation_stack_sequence_PET__1,7.812270033885759e-09
Perovskite_deposition_substrate_temperature_Unknown_25_25,7.782324109322154e-09
Perovskite_deposition_solvents_DMF_tert-butanol;_Chlorobenzene,7.76192390756006e-09
Perovskite_composition_a_ions_coefficients_1.8;_0.2;_3,7.70018618050714e-09
Perovskite_deposition_reaction_solutions_age_12.0_Unknown_Unknown,7.638378730074026e-09
ETL_stack_sequence_2-PA-SAM,7.625376611309061e-09
Perovskite_pl_max_635.0,7.615500338637975e-09
Perovskite_deposition_quenching_media_volume_40.0,7.603401683547566e-09
Perovskite_deposition_reaction_solutions_compounds_supplier_Xi’an_p-OLED;_Xi’an_p-OLED,7.524840932422329e-09
ETL_deposition_thermal_annealing_temperature_120_500,7.521635949740063e-09
ETL_stack_sequence_ITO-nw,7.498364403448184e-09
HTL_stack_sequence_V885,7.49086767585525e-09
Perovskite_composition_b_ions_coefficients_0.125;_0.875,7.4462475809030835e-09
Substrate_cleaning_procedure_Soap_Water_Ultrasonic_bath_Ethanol_Ultrasonic_bath_IPA,7.380115272187088e-09
Perovskite_composition_b_ions_coefficients_100,7.374857557146325e-09
ETL_deposition_reaction_solutions_concentrations_0.6_mg/ml,7.306526028020057e-09
Cell_area_total_22.25,7.3046141128995244e-09
Backcontact_deposition_thermal_annealing_temperature_25;_100,7.291593735530753e-09
Perovskite_deposition_thermal_annealing_time_2.0_15.0,7.275040272453841e-09
HTL_storage_atmosphere_Air,7.256881068239451e-09
Perovskite_composition_short_form_MANiPbI,7.255982752025676e-09
HTL_stack_sequence_TaTm:F6-TCNNQ,7.2391312570040046e-09
HTL_deposition_reaction_solutions_compounds_supplier_Tokyo_Chemical_Industry,7.227306674239054e-09
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0002_Pa,7.222327389614838e-09
Perovskite_composition_short_form_CsFAKMAPbBrI,7.188478475915286e-09
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.00001_Torr,7.176386772136106e-09
Perovskite_deposition_reaction_solutions_volumes_Unknown_Unknown_Unknown,7.166501604373975e-09
Perovskite_composition_short_form_CsMAPbSnBrI,7.126539281743676e-09
HTL_stack_sequence_JK-217D,7.126290833064234e-09
Perovskite_deposition_thermal_annealing_temperature_75;_125,7.123004718271087e-09
Perovskite_deposition_thermal_annealing_time_5.0;_10.0_10.0,7.116049419095936e-09
ETL_deposition_thermal_annealing_temperature_120_500__2,7.113591749597707e-09
Perovskite_pl_max_764,7.034705093889571e-09
HTL_deposition_reaction_solutions_compounds_supplier_Baytron,7.024367043868226e-09
Perovskite_deposition_synthesis_atmosphere_N2_N2_FAI;_Vacuum,7.014451376129356e-09
Cell_area_total_8.25,7.011145495528213e-09
Perovskite_additives_compounds_UiO,7.005412217907803e-09
Perovskite_deposition_aggregation_state_of_reactants_Gas_Gas_Gas_Liquid,6.9980005831052e-09
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0003_bar,6.982857786007478e-09
Perovskite_deposition_solvents_mixing_ratios_12;_1_1,6.9634274830907125e-09
ETL_deposition_procedure_Spin-coating_Spin-coating__3,6.937595432588779e-09
HTL_additives_compounds_CsI,6.905678862834953e-09
ETL_deposition_reaction_solutions_compounds_Bphen,6.901084449007297e-09
Perovskite_composition_a_ions_(TEA);_MA,6.873777134221848e-09
Perovskite_deposition_quenching_media_additives_compounds_MA,6.861934806539129e-09
Perovskite_deposition_solvents_mixing_ratios_1;_100,6.8246369644731246e-09
Perovskite_deposition_reaction_solutions_compounds_BiI3;_MAI,6.808743442074683e-09
Perovskite_deposition_reaction_solutions_age_48.0,6.7908396176712195e-09
Perovskite_composition_c_ions_coefficients_1.6;_1.4,6.698588147229403e-09
ETL_deposition_reaction_solutions_age_1.0__1,6.648048037253336e-09
ETL_deposition_reaction_solutions_concentrations_0.0267,6.642997748144786e-09
ETL_deposition_reaction_solutions_compounds_diethanolamine;_Titanium_isopropoxide;_H2O,6.576631368190474e-09
ETL_deposition_synthesis_atmosphere_relative_humidity_50__1,6.573328894156982e-09
HTL_additives_concentrations_9.1_mg/ml;_0.0288_ml/ml,6.549896779884747e-09
Perovskite_deposition_solvents_mixing_ratios_6;_1_1,6.539000637341054e-09
Perovskite_composition_c_ions_coefficients_1.83;_1.17,6.509863009529203e-09
ETL_stack_sequence_PDI,6.4946816368582125e-09
Backcontact_storage_atmosphere_Air,6.4594974209251316e-09
Perovskite_composition_a_ions_Rb,6.440254109754292e-09
ETL_deposition_reaction_solutions_compounds_purity_Pro_analysis__1,6.401015961772031e-09
HTL_deposition_reaction_solutions_compounds_purity_99.95%;_Unknown;_96%,6.4004195993608524e-09
Perovskite_composition_b_ions_Mn;_Pb,6.381281895498523e-09
Perovskite_deposition_reaction_solutions_compounds_supplier_Dyesol;_Dyesol;_TCI;_Sigma_Aldrichch,6.380258973210014e-09
ETL_deposition_solvents_1-butanol_Water,6.354271879411754e-09
HTL_stack_sequence_T102,6.336921915597728e-09
Perovskite_deposition_thermal_annealing_time_Unknown_15.0_Unknown,6.306767004566103e-09
Perovskite_additives_compounds_CuCl;_PbCl2,6.28982842510335e-09
Perovskite_composition_a_ions_(OdA),6.277582086817563e-09
HTL_additives_compounds_Co-LTFSI;_Li-LTFSI;_TBP,6.272225835911748e-09
Perovskite_composition_a_ions_coefficients_0.07;_0.78;_0.15,6.259490002653562e-09
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.1_Torr,6.25330797154781e-09
Perovskite_composition_a_ions_coefficients_0.05;_0.76;_0.19,6.199676060345639e-09
Substrate_cleaning_procedure_Soap_Ultrasonic_bath_Water_Ultrasonic_bath_Acetone_Ultrasonic_bath_Ethanol_Ultrasonic_bath,6.165850960167902e-09
Perovskite_composition_a_ions_(f-PEA),6.145580030701775e-09
ETL_deposition_solvents_mixing_ratios_1_1__2,6.1341908263669504e-09
Perovskite_composition_c_ions_Cl;_I,6.119721451151993e-09
ETL_deposition_reaction_solutions_compounds_supplier_1-Material_Inc,6.118910690909483e-09
Perovskite_composition_short_form_FASnBrI,6.1092562929260524e-09
Perovskite_composition_short_form_(PyrEA)PbI,6.077018695623544e-09
ETL_deposition_thermal_annealing_time_20.0__2,6.074679880631002e-09
HTL_deposition_solvents_purity_0.998,6.0682169228713196e-09
Perovskite_deposition_solvents_supplier_Sigma_Aldrich_Sigma_Aldrich_Sigma_Aldrich,6.045450517646538e-09
Cell_area_total_25.25,6.024377339775279e-09
Module_area_effective_0.133,6.0243162794907505e-09
ETL_deposition_thermal_annealing_temperature_120_500__1,6.020919396916115e-09
ETL_deposition_thermal_annealing_temperature_500_70_500,5.99591009812002e-09
min_valence_d,5.986740855301461e-09
ETL_deposition_solvents_Ethanol_Ethanol,5.980899940331523e-09
Cell_area_total_0.159,5.968230062710064e-09
Perovskite_deposition_thermal_annealing_time_2.0_5.0;_60.0,5.898028314933448e-09
Perovskite_deposition_procedure_Electrospraying_Dropcasting,5.8801395683103255e-09
HTL_deposition_procedure_Brush_painting,5.8572202360784476e-09
Substrate_supplier_AMG-Tech,5.824391573749511e-09
ETL_stack_sequence_WO3-c__1,5.82372717380104e-09
ETL_deposition_thermal_annealing_temperature_125_125_125;_500,5.741374781215571e-09
Perovskite_deposition_solvents_none_none_none_IPA,5.740449307887425e-09
ETL_deposition_reaction_solutions_concentrations_20_mM;_150_mg/ml,5.6975565437688824e-09
ETL_deposition_reaction_solutions_concentrations_4.61_mg/ml,5.6927187612384635e-09
Perovskite_band_gap_2.33,5.691636798079848e-09
HTL_additives_concentrations_9.1_mg/ml;_28.8_µl/ml,5.67273833935917e-09
max_Number_of_unfilled_d_valence_electrons,5.665833381575548e-09
ETL_deposition_reaction_solutions_compounds_supplier_Sigma-Aldrich,5.652651149755528e-09
Perovskite_composition_c_ions_coefficients_1;_10,5.651398545348736e-09
Perovskite_composition_a_ions_coefficients_1;_60,5.636343230852312e-09
Perovskite_composition_short_form_(ThFA)MAPbI,5.601654544487798e-09
Perovskite_pl_max_665.0,5.595705358909666e-09
Perovskite_additives_concentrations_0.14,5.5694240711672024e-09
HTL_deposition_reaction_solutions_compounds_Li-TFSI;_P3HT;_TBP,5.563180261634071e-09
Perovskite_deposition_reaction_solutions_compounds_Pb(NO3)2_MACl;_MAI,5.525390898969064e-09
Perovskite_deposition_reaction_solutions_concentrations_2_wt%;_2.43_M;_0.81_M,5.512000100941894e-09
Cell_area_total_0.0625,5.50599001493423e-09
Perovskite_deposition_reaction_solutions_compounds_supplier_Alfa_Aesar;_Alfa_Aesar;_Alfa_Aesar,5.502966750878329e-09
Backcontact_stack_sequence_AlNi-grid,5.472150968447836e-09
Module_area_total_1.21,5.459192000659641e-09
Perovskite_deposition_thermal_annealing_time_60.0_15.0_10.0,5.4381598131924704e-09
Perovskite_deposition_reaction_solutions_compounds_SnI2;_FASnI,5.405476967707792e-09
Perovskite_deposition_thermal_annealing_time_1.0_70.0,5.367104575783595e-09
Perovskite_deposition_reaction_solutions_compounds_purity_99.9%;_99.9%,5.352889476051573e-09
Perovskite_deposition_reaction_solutions_concentrations_0.442_molal;_1.07_molal;_1.48_molal;_13.6_mg/ml,5.314353605172335e-09
Perovskite_deposition_thermal_annealing_time_144.0,5.282964964218433e-09
HTL_additives_compounds_CSA,5.281341993086958e-09
HTL_additives_concentrations_1.8_mM;_30_mM;_200_mM,5.260234842347601e-09
HTL_deposition_thermal_annealing_time_2.0__1,5.2473261426853224e-09
Perovskite_deposition_thermal_annealing_time_45.0_30.0,5.191043888767167e-09
HTL_deposition_synthesis_atmosphere_relative_humidity_0.35,5.152288297444335e-09
Perovskite_deposition_solvents_supplier_Kanto_Chemical_Tokyo,5.098309302309563e-09
Perovskite_additives_compounds_CHCl,5.093715763732667e-09
Substrate_cleaning_procedure_Helmanex_Ultrasonic_bath_Water_Ultrasonic_bath_Ethanol_Ultrasonic_bath_Acetone_UV-Ozone,5.092027118595009e-09
HTL_stack_sequence_Bi2Te3,5.073384549626231e-09
ETL_deposition_reaction_solutions_compounds_CdSO4;_thiourea;_NH4OH,5.068764751011747e-09
Perovskite_band_gap_2.287,5.064394090199727e-09
HTL_deposition_reaction_solutions_volumes_0.02,4.972014299409107e-09
Perovskite_composition_a_ions_coefficients_1;_1.9;_0.1,4.961346712874407e-09
ETL_deposition_reaction_solutions_compounds_Ti,4.95695441352692e-09
ETL_deposition_thermal_annealing_time_500.0,4.9365061555106975e-09
Perovskite_deposition_solvents_DMF;_IPA,4.912470210878627e-09
Perovskite_deposition_solvents_purity_Unknown_Puris;_Puris,4.849601197850095e-09
HTL_stack_sequence_1-Donecyl_Mercaptan,4.8441277687321944e-09
ETL_deposition_reaction_solutions_concentrations_0.013_M;_0.23_M,4.82958068143907e-09
ETL_deposition_synthesis_atmosphere_N2__1,4.819557885112119e-09
Perovskite_additives_compounds_PEABr,4.809841219707992e-09
Perovskite_composition_a_ions_coefficients_0.91;_0.09,4.808580176558777e-09
Perovskite_composition_short_form_MAMnPbI,4.779700564700682e-09
Perovskite_composition_a_ions_(PyrEA),4.775792713387219e-09
Perovskite_deposition_reaction_solutions_compounds_CsI;_FAI;_MABr;_PbBr2;_PbI2_PFPAI,4.765087406695688e-09
ETL_deposition_solvents_mixing_ratios_1_1_1__2,4.763506147326806e-09
mode_Nonmetal,4.73060083563073e-09
Perovskite_deposition_reaction_solutions_concentrations_0.8_M;_0.3_vol%;_0.8_M,4.707681339709102e-09
Perovskite_additives_compounds_Sm,4.698092360371268e-09
Perovskite_deposition_solvents_mixing_ratios_95;_5__1,4.695534556917943e-09
ETL_stack_sequence_Sb2S3,4.6889088342837815e-09
Module_area_total_20.0,4.605894132845361e-09
Perovskite_composition_a_ions_(Anyl),4.600715876605511e-09
ETL_deposition_reaction_solutions_compounds_purity_Unkown,4.564049845719757e-09
Perovskite_deposition_quenching_media_additives_compounds_Graphdiyne,4.5584179183434375e-09
ETL_deposition_reaction_solutions_concentrations_20_mg/ml;_0.5_mg/ml,4.550640511195642e-09
Perovskite_pl_max_967.0,4.5298802212876715e-09
Perovskite_deposition_thermal_annealing_time_30.0_480.0,4.522399711957192e-09
ETL_deposition_thermal_annealing_time_15.0_30.0,4.509335973835911e-09
Perovskite_deposition_solvents_mixing_ratios_1_1_1000;_5,4.491472005281592e-09
Perovskite_deposition_solvents_Methanol,4.488775494385646e-09
Perovskite_composition_a_ions_coefficients_0.40;_0.60,4.484023781144107e-09
ETL_stack_sequence_C60/C70-N__1,4.478971543870088e-09
Perovskite_deposition_reaction_solutions_compounds_MAI;_PbCl2;_PbI2;_Phenol,4.440203996936435e-09
Perovskite_pl_max_804.0,4.431541852515354e-09
ETL_deposition_reaction_solutions_concentrations_nan_nan,4.413536908595308e-09
Perovskite_deposition_reaction_solutions_temperature_Unknown;_50,4.401511341779632e-09
Perovskite_deposition_reaction_solutions_concentrations_1_M;_57_wt%;_33_wt%;_nan;_nan,4.3248998455673634e-09
Perovskite_additives_compounds_Chitosan,4.295650487855011e-09
Perovskite_composition_a_ions_Ag,4.2863609920440854e-09
HTL_additives_concentrations_8.8_mg/ml;_0.028_vol%;_0.035_vol%,4.285547013483229e-09
Perovskite_deposition_reaction_solutions_compounds_nan_Imidazolium_iodide,4.2599039609771174e-09
Perovskite_composition_b_ions_Ba;_Pb,4.2531180577061375e-09
Substrate_cleaning_procedure_Soap_Water_Ultrasonic_bath_Ethanol_O2-plasma,4.249179677235622e-09
Perovskite_deposition_thermal_annealing_temperature_75_180,4.2046338946711935e-09
Perovskite_composition_short_form_(Ada)FAPbI,4.200483095105718e-09
Perovskite_deposition_reaction_solutions_concentrations_0.5625_mM;_0.125_mmol,4.18597325784852e-09
Substrate_area_6.45,4.163606675740843e-09
Perovskite_deposition_thermal_annealing_time_15.0;_90.0;_60.0,4.151244480546169e-09
HTL_additives_concentrations_nan;_nan;_nan,4.13519089264132e-09
Cell_area_total_0.035,4.130102494537034e-09
ETL_deposition_solvents_Water_Water_Ethanol,4.127548129559358e-09
HTL_deposition_reaction_solutions_temperature_90,4.094071556742343e-09
ETL_deposition_thermal_annealing_temperature_0,4.0925420748396956e-09
Perovskite_deposition_reaction_solutions_compounds_purity_Unknown;_Unknown;_Puris;_Puris,4.085877617215054e-09
ETL_deposition_reaction_solutions_compounds_(3-aminopropyl)trimethoxysilane_(APTMS),4.038945771862315e-09
HTL_stack_sequence_C60,4.038732317873405e-09
HTL_stack_sequence_T103,4.03533367009672e-09
ETL_deposition_reaction_solutions_compounds_TiO2-np_TiCl4_nan,4.033936724566549e-09
Backcontact_deposition_synthesis_atmosphere_Air,4.020128536273831e-09
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0000048_Torr,3.993654759114859e-09
Add_lay_front_stack_sequence_N-Graphene-QDs,3.985674510395414e-09
Perovskite_deposition_reaction_solutions_compounds_supplier_Dyesol;_Alfa_Aesar;_Alfa_Aesar,3.935220382921741e-09
Perovskite_deposition_thermal_annealing_atmosphere_N2_Vacuum,3.915122181243079e-09
HTL_deposition_thermal_annealing_temperature_200,3.9078840207715544e-09
ETL_stack_sequence_CIL,3.902496128687684e-09
HTL_additives_concentrations_30_mol%;_80_mol%,3.8976677861721635e-09
Backcontact_deposition_reaction_solutions_volumes_Unknown,3.8938959259239354e-09
